Source IP,Source Port,Destination IP,Destinatino Port,Protocol,Num_pkts,Bytes,Stream ID,StoD Num_pkts,StoD bytes,DtoS Num_pkts,DtoS bytes,Captured Time,Duration,StoD bits/sec,DtoS bits/sec
192.168.0.38,57275,168.126.63.1,53,UDP,2,280,630,1,76,1,204,708.066229,0.005365,113327,304193
192.168.0.38,54202,17.248.221.69,443,TCP,30,9666,165,12,2947,18,6719,708.074806,30.476793,773,1763
192.168.0.38,49239,66.22.228.211,50001,UDP,17806,20355766,631,17068,20271184,738,84582,713.458061,60.005194,2702590,11276
192.168.0.38,63708,142.250.206.206,443,UDP,20,9425,632,10,4136,10,5289,714.597837,0.324648,101919,130331
192.168.0.3,49540,192.168.0.38,7000,TCP,13,2678,166,6,449,7,2229,717.457264,0.04142,86721,430516
192.168.0.88,57963,192.168.0.38,7000,TCP,14,2745,167,7,515,7,2230,718.247272,0.109304,37693,163214
192.168.0.36,62763,192.168.0.38,7000,TCP,13,2679,168,6,449,7,2230,718.248873,0.029059,123610,613923
192.168.0.23,51333,192.168.0.38,7000,TCP,12,2613,169,6,449,6,2164,718.254226,0.062865,57138,275383
192.168.0.50,52312,192.168.0.38,7000,TCP,12,2613,170,6,449,6,2164,718.813551,0.027024,132918,640615
192.168.0.54,60974,192.168.0.38,7000,TCP,12,2613,171,6,449,6,2164,719.725369,0.034373,104500,503651
192.168.0.35,49178,192.168.0.38,7000,TCP,12,2613,172,6,449,6,2164,723.009002,0.026794,134059,646114
192.168.0.47,55293,192.168.0.38,7000,TCP,12,2613,173,6,449,6,2164,724.091268,0.032193,111577,537756
192.168.0.63,50260,192.168.0.38,7000,TCP,12,2613,174,6,449,6,2164,729.147906,0.038445,93432,450305
192.168.0.3,49541,192.168.0.38,7000,TCP,12,2612,175,6,449,6,2163,729.240796,0.034685,103560,498890
192.168.0.50,52313,192.168.0.38,7000,TCP,12,2613,176,6,449,6,2164,730.476474,0.025193,142579,687175
192.168.0.36,62765,192.168.0.38,7000,TCP,12,2613,177,6,449,6,2164,730.662341,0.029106,123410,594791
192.168.0.88,57966,192.168.0.38,7000,TCP,13,2679,178,7,515,6,2164,730.879926,0.025866,159282,669295
192.168.0.47,55294,192.168.0.38,7000,TCP,12,2613,179,6,449,6,2164,731.235783,0.026356,136287,656852
192.168.0.43,49205,192.168.0.38,7000,TCP,14,4205,180,7,527,7,3678,732.1771,0.068783,61294,427780
192.168.0.23,51334,192.168.0.38,7000,TCP,14,4205,181,7,527,7,3678,734.265502,0.092408,45623,318413
192.168.0.35,49179,192.168.0.38,7000,TCP,12,2613,182,6,449,6,2164,735.37622,0.042504,84509,407302
192.168.0.38,57708,168.126.63.1,53,UDP,2,222,633,1,71,1,151,737.976169,0.00551,103085,219237
192.168.0.38,54945,162.159.137.232,443,UDP,18,6340,634,10,4087,8,2253,737.996454,0.246002,132909,73267
192.168.0.54,60976,192.168.0.38,7000,TCP,15,4271,183,7,527,8,3744,740.369549,0.059024,71428,507454
192.168.0.38,61433,168.126.63.1,53,UDP,2,338,635,1,74,1,264,741.055253,0.004583,,
192.168.0.38,50285,168.126.63.1,53,UDP,2,305,636,1,74,1,231,741.055507,0.005076,116627,364066
192.168.0.38,52479,168.126.63.1,53,UDP,2,230,637,1,78,1,152,741.060783,0.004969,,
192.168.0.38,54203,17.253.115.201,443,TCP,30,11261,184,13,1752,17,9509,741.06867,1.974522,7098,38526
192.168.0.38,54204,17.248.221.9,443,TCP,42,16042,185,16,4069,26,11973,742.270382,31.005034,1049,3089
192.168.0.96,54661,192.168.0.38,7000,TCP,12,2613,186,6,449,6,2164,743.798573,0.064723,55498,267478
192.168.0.38,55710,168.126.63.2,53,UDP,2,208,638,1,79,1,129,745.987994,0.005911,106919,174589
192.168.0.38,42057,168.126.63.2,53,UDP,2,242,639,1,79,1,163,745.988118,0.005788,109191,225293
192.168.0.38,57612,142.250.206.206,443,UDP,22,9606,640,11,4212,11,5394,745.994484,0.403991,83407,106814
192.168.0.38,58914,168.126.63.2,53,UDP,2,198,641,1,91,1,107,748.970367,0.005991,121515,142880
192.168.0.38,36111,168.126.63.2,53,UDP,2,232,642,1,91,1,141,748.970445,0.005914,123097,190733
192.168.0.38,64956,172.217.161.202,443,UDP,19,6894,643,9,2464,10,4430,748.977337,0.266226,74042,133119
192.168.0.38,58172,239.255.255.250,1900,UDP,4,872,644,4,872,0,0,753.157426,3.014541,2314,0
192.168.0.38,7106,168.126.63.2,53,UDP,2,258,645,1,85,1,173,754.590848,0.008091,84043,171054
192.168.0.38,63881,168.126.63.2,53,UDP,2,254,646,1,85,1,169,754.590944,0.007994,85063,169126
192.168.0.38,55961,216.239.34.180,443,UDP,27,15815,647,14,6676,13,9139,754.59988,0.347729,153590,210255
192.168.0.42,59905,192.168.0.38,7000,TCP,13,2679,187,6,449,7,2230,763.627149,0.067018,53597,266197
192.168.0.38,58156,168.126.63.2,53,UDP,2,437,648,1,83,1,354,767.34877,0.005237,126790,540767
192.168.0.38,44536,168.126.63.2,53,UDP,2,226,649,1,83,1,143,767.348838,0.005169,128458,221319
192.168.0.38,53988,142.250.206.206,443,UDP,19,6876,650,9,2461,10,4415,767.3549,0.291467,67547,121180
192.168.0.38,32803,168.126.63.2,53,UDP,2,162,651,1,73,1,89,773.439175,0.003981,,
192.168.0.38,8785,168.126.63.2,53,UDP,2,206,652,1,73,1,133,773.439214,0.003943,,
192.168.0.38,51578,142.250.206.225,443,UDP,27,11879,653,13,3168,14,8711,773.443859,0.284247,89161,245167
192.168.0.38,55119,66.22.228.211,50001,UDP,17679,20080368,654,16935,19995762,744,84606,773.457691,59.971211,2667381,11286
192.168.0.38,60052,142.250.206.206,443,UDP,20,9401,655,10,4136,10,5265,776.721193,0.34452,96040,122257
192.168.0.38,54816,168.126.63.2,53,UDP,2,421,656,1,75,1,346,792.002558,0.005975,100418,463263
192.168.0.38,27821,168.126.63.2,53,UDP,2,207,657,1,75,1,132,792.002594,0.00594,101010,177777
192.168.0.38,63691,142.250.206.195,443,UDP,29,8159,658,13,2940,16,5219,792.009206,0.183503,128172,227527
192.168.0.59,52374,192.168.0.38,7000,TCP,13,2679,188,6,449,7,2230,802.324507,0.047686,75326,374113
192.168.0.38,56284,142.250.206.206,443,UDP,20,9465,659,10,4135,10,5330,809.280518,0.325935,101492,130823
192.168.0.38,60968,142.250.206.206,443,UDP,27,7695,660,13,2967,14,4728,810.906026,9.406264,2523,4021
192.168.0.38,6653,168.126.63.2,53,UDP,2,198,661,1,91,1,107,810.915879,0.004978,,
192.168.0.38,40135,168.126.63.2,53,UDP,2,242,662,1,91,1,151,810.915951,0.004906,,
192.168.0.38,51485,142.250.207.106,443,UDP,19,6895,663,9,2465,10,4430,810.921481,0.265687,74222,133390
192.168.0.88,57978,192.168.0.38,7000,TCP,15,4271,189,8,593,7,3678,813.37912,0.074635,63562,394238
192.168.0.38,63847,66.22.228.211,50001,UDP,17695,20178550,664,16946,20093466,749,85084,833.456967,60.043428,2677191,11336
192.168.0.38,54279,168.126.63.1,53,UDP,2,296,665,1,84,1,212,834.451379,0.004645,,
192.168.0.38,54205,17.248.221.5,443,TCP,36,13589,190,13,3291,23,10298,834.460211,30.580209,860,2694
192.168.0.47,55304,192.168.0.38,7000,TCP,12,2613,191,6,449,6,2164,837.278595,0.180733,19874,95787
192.168.0.38,62336,142.250.206.206,443,UDP,70,22875,666,35,11422,35,11453,840.360772,33.007087,2768,2775
192.168.0.7,51892,192.168.0.38,7000,TCP,13,2678,192,6,449,7,2229,843.137768,0.046061,77983,387138
192.168.0.59,52384,192.168.0.38,7000,TCP,13,2679,193,6,449,7,2230,843.618746,0.031376,114482,568587
192.168.0.38,46028,168.126.63.2,53,UDP,2,166,667,1,75,1,91,859.084377,0.006454,92965,112798
192.168.0.38,45603,168.126.63.2,53,UDP,2,210,668,1,75,1,135,859.084419,0.006411,93589,168460
192.168.0.38,61568,142.250.76.131,443,UDP,18,7121,669,8,2393,10,4728,859.091618,0.143383,133516,263796
192.168.0.38,13634,168.126.63.2,53,UDP,2,210,670,1,73,1,137,859.115244,0.005137,113685,213354
192.168.0.38,23399,168.126.63.2,53,UDP,2,254,671,1,73,1,181,859.115277,0.005103,114442,283754
192.168.0.38,50283,142.250.206.225,443,UDP,15,6882,672,7,2636,8,4246,859.120878,0.144448,145990,235157
192.168.0.38,29261,168.126.63.2,53,UDP,2,166,673,1,75,1,91,859.253887,0.004248,,
192.168.0.38,13549,168.126.63.2,53,UDP,2,200,674,1,75,1,125,859.25395,0.004185,,
192.168.0.38,63913,142.250.206.206,443,UDP,19,6888,675,9,2411,10,4477,859.292414,0.258827,74520,138378
192.168.0.38,64792,168.126.63.1,53,UDP,2,344,676,1,75,1,269,865.131425,0.004965,,
192.168.0.38,62274,168.126.63.1,53,UDP,2,284,677,1,75,1,209,865.13275,0.004941,,
192.168.0.38,54727,168.126.63.1,53,UDP,2,288,678,1,106,1,182,865.137354,0.004399,,
192.168.0.38,53661,168.126.63.1,53,UDP,2,228,679,1,106,1,122,865.141597,0.005682,149243,171770
192.168.0.38,54206,52.232.209.85,443,TCP,25,8708,194,12,2384,13,6324,865.161563,31.137073,612,1624
192.168.0.38,34746,168.126.63.2,53,UDP,2,182,680,1,83,1,99,866.819382,0.004738,,
192.168.0.38,61209,168.126.63.2,53,UDP,2,226,681,1,83,1,143,866.819436,0.005761,115257,198576
192.168.0.38,57650,142.250.76.142,443,UDP,19,6873,682,9,2459,10,4414,866.825558,0.254981,77150,138488
192.168.0.38,41866,168.126.63.2,53,UDP,2,198,683,1,91,1,107,873.113886,0.005771,126147,148327
192.168.0.38,51778,168.126.63.2,53,UDP,2,242,684,1,91,1,151,873.113936,0.005722,127228,211114
192.168.0.38,50820,172.217.25.170,443,UDP,19,6895,685,9,2465,10,4430,873.12009,0.265359,74314,133554
192.168.0.38,55728,239.255.255.250,1900,UDP,4,872,686,4,872,0,0,873.161713,3.023198,2307,0
192.168.0.47,55307,192.168.0.38,7000,TCP,12,2613,195,6,449,6,2164,875.559223,0.040266,89206,429940
192.168.0.38,59105,168.126.63.1,53,UDP,2,244,687,1,84,1,160,879.01443,0.004816,,
192.168.0.38,55701,168.126.63.1,53,UDP,4,551,688,2,169,2,382,879.014555,919.481454,1,3
192.168.0.38,54207,17.248.221.4,443,TCP,39,19743,196,17,5386,22,14357,879.022804,2.718739,15848,42246
192.168.0.38,52102,168.126.63.1,53,UDP,2,327,689,1,114,1,213,879.758114,0.005648,161473,301699
192.168.0.38,60015,168.126.63.1,53,UDP,2,258,690,1,114,1,144,879.758249,0.005512,165457,208998
192.168.0.38,51294,168.126.63.1,53,UDP,2,287,691,1,101,1,186,879.764929,0.005991,134868,248372
192.168.0.38,54208,52.219.129.14,443,TCP,60,30355,197,29,22296,31,8059,879.772735,3.346602,53298,19264
192.168.0.38,54209,17.248.221.4,443,TCP,37,15866,198,15,6742,22,9124,880.697855,30.77193,1752,2372
192.168.0.38,54210,17.248.221.4,443,TCP,67,31513,199,28,9780,39,21733,881.555325,4.830267,16197,35994
192.168.0.38,54211,52.219.129.14,443,TCP,36,10175,200,16,2710,20,7465,882.159001,1.926436,11253,31000
192.168.0.38,54212,17.248.221.4,443,TCP,36,13048,201,16,4054,20,8994,882.520145,30.54476,1061,2355
192.168.0.42,59907,192.168.0.38,7000,TCP,12,2613,202,6,449,6,2164,891.694831,0.054493,65916,317692
192.168.0.38,53578,66.22.228.211,50001,UDP,17845,20352179,692,17095,20266945,750,85234,893.456533,60.008193,2701890,11362
192.168.0.38,30135,168.126.63.2,53,UDP,2,198,693,1,79,1,119,908.379359,0.014426,43809,65991
192.168.0.38,20678,168.126.63.2,53,UDP,2,242,694,1,79,1,163,908.379403,0.005139,122981,253745
192.168.0.38,57562,172.217.25.174,443,UDP,20,9444,695,10,4136,10,5308,908.395269,0.329186,100514,128996
192.168.0.38,61015,142.250.76.131,443,UDP,29,8160,696,13,2941,16,5219,912.737895,0.256726,91646,162632
192.168.0.7,51897,192.168.0.38,7000,TCP,12,2612,203,6,449,6,2163,914.503774,0.052957,67828,326755
192.168.0.38,63802,142.250.76.142,443,UDP,35,8549,697,17,3497,18,5052,914.533774,1.282283,21817,31518
192.168.0.38,55497,168.126.63.1,53,UDP,4,572,698,2,158,2,414,917.470891,4099.271887,0,0
192.168.0.38,63374,168.126.63.1,53,UDP,2,207,699,1,76,1,131,917.470995,0.004529,,
192.168.0.38,52122,168.126.63.1,53,UDP,2,237,700,1,85,1,152,917.476175,0.005116,132916,237685
192.168.0.38,54213,211.249.201.68,443,TCP,29,12473,204,15,2790,14,9683,917.484535,61.618898,362,1257
192.168.0.38,38989,168.126.63.2,53,UDP,2,198,701,1,91,1,107,933.979205,0.006021,120910,142169
192.168.0.38,18460,168.126.63.2,53,UDP,2,242,702,1,91,1,151,933.979331,0.005896,123473,204884
192.168.0.38,64809,142.250.206.202,443,UDP,17,6775,703,7,2345,10,4430,933.986087,0.268935,69756,131779
192.168.0.29,5353,224.0.0.251,5353,UDP,20,6451,704,20,6451,0,0,935.027206,2245.633102,22,0
fe80::8c7:93f0:19cb:e926,5353,ff02::fb,5353,UDP,20,6851,705,20,6851,0,0,935.027207,2245.633103,24,0
192.168.0.38,61538,172.217.25.174,443,UDP,20,9428,706,10,4138,10,5290,939.832144,0.347014,95396,121954
192.168.0.38,21926,168.126.63.2,53,UDP,2,162,707,1,73,1,89,953.090487,0.008813,66265,80789
192.168.0.38,23092,168.126.63.2,53,UDP,2,206,708,1,73,1,133,953.090555,0.006416,91022,165835
192.168.0.38,54744,142.250.206.225,443,UDP,25,12322,709,11,3060,14,9262,953.099758,0.190509,128497,388937
192.168.0.38,59202,66.22.228.211,50001,UDP,17810,20334309,710,17064,20249351,746,84958,953.455471,60.004927,2699691,11326
192.168.0.96,54665,192.168.0.38,7000,TCP,13,2679,205,6,449,7,2230,954.541491,0.040032,89728,445643
192.168.0.38,5353,192.168.0.29,5353,UDP,7,8190,711,7,8190,0,0,968.250455,2176.560997,30,0
192.168.0.38,21039,168.126.63.2,53,UDP,2,208,712,1,79,1,129,973.858036,0.00585,108034,176410
192.168.0.38,5994,168.126.63.2,53,UDP,2,242,713,1,79,1,163,973.85808,0.005805,108871,224633
192.168.0.38,58003,142.250.76.142,443,UDP,20,9357,714,10,4134,10,5223,973.864674,0.339128,97520,123210
192.168.0.38,54466,168.126.63.2,53,UDP,2,182,715,1,83,1,99,975.723922,0.005876,113002,134785
192.168.0.38,34969,168.126.63.2,53,UDP,2,226,716,1,83,1,143,975.724003,0.005796,114561,197377
192.168.0.38,64503,142.250.207.110,443,UDP,19,6875,717,9,2461,10,4414,975.730308,0.258312,76217,136702
192.168.0.28,60315,192.168.0.38,7000,TCP,13,2679,206,6,449,7,2230,988.581682,0.043602,82381,409155
192.168.0.38,60663,142.250.206.225,443,UDP,33,14913,718,16,3656,17,11257,991.866833,3.785269,7726,23791
192.168.0.38,57733,239.255.255.250,1900,UDP,4,872,719,4,872,0,0,993.168242,3.022027,2308,0
192.168.0.38,24257,168.126.63.2,53,UDP,2,198,720,1,91,1,107,994.653717,0.008989,80987,95227
192.168.0.38,24320,168.126.63.2,53,UDP,2,242,721,1,91,1,151,994.653882,0.008824,82502,136899
192.168.0.38,53121,142.250.206.202,443,UDP,18,6855,722,8,2425,10,4430,994.663391,0.270067,71834,131226
192.168.0.7,51902,192.168.0.38,7000,TCP,12,2612,207,6,449,6,2163,995.089726,0.055336,64912,312707
192.168.0.59,52388,192.168.0.38,7000,TCP,13,2679,208,6,449,7,2230,1003.415819,0.04937,72756,361353
192.168.0.38,65133,142.250.76.142,443,UDP,20,9399,723,10,4135,10,5264,1004.595324,0.335885,98486,125376
169.254.105.78,5353,224.0.0.251,5353,UDP,1,171,724,1,171,0,0,1006.810975,0,,
fe80::ad:259d:559:114f,5353,ff02::fb,5353,UDP,2,637,725,2,637,0,0,1006.810976,2.35459,2164,0
192.168.0.28,60318,192.168.0.38,7000,TCP,12,2613,209,6,449,6,2164,1009.254664,0.048938,73398,353753
fe80::102a:21ec:c118:a887,5353,fe80::1005:4a67:dd2e:c718,5353,UDP,1,459,726,1,459,0,0,1010.232424,0,,
192.168.0.51,52157,192.168.0.38,7000,TCP,12,2613,210,6,449,6,2164,1013.072861,0.070883,50675,244233
192.168.0.38,65194,66.22.228.211,50001,UDP,17792,20305604,727,17043,20220292,749,85312,1013.455566,60.044612,2694035,11366
192.168.0.38,57330,142.250.207.110,443,UDP,19,6875,728,9,2461,10,4414,1022.67704,0.258506,76160,136600
192.168.0.38,5353,192.168.0.42,5353,UDP,14,13329,729,12,12685,2,644,1023.702633,3202.468638,31,1
192.168.0.38,45558,168.126.63.2,53,UDP,2,405,730,1,75,1,330,1034.37367,0.006194,96867,426218
192.168.0.38,19870,168.126.63.2,53,UDP,2,207,731,1,75,1,132,1034.373746,0.006119,98055,172577
192.168.0.38,56343,142.250.76.131,443,UDP,28,8087,732,12,2867,16,5220,1034.38049,0.162079,141511,257652
192.168.0.38,20450,168.126.63.2,53,UDP,2,208,733,1,79,1,129,1035.579494,0.00625,101120,165120
192.168.0.38,37535,168.126.63.2,53,UDP,2,242,734,1,79,1,163,1035.579538,0.006207,101820,210085
192.168.0.47,55318,192.168.0.38,7000,TCP,13,2679,211,7,515,6,2164,1049.234668,0.056988,72295,303783
192.168.0.38,30007,168.126.63.2,53,UDP,2,446,735,1,91,1,355,1056.473241,0.004608,,
192.168.0.38,56057,168.126.63.2,53,UDP,2,242,736,1,91,1,151,1056.473338,0.00451,,
192.168.0.38,61303,142.250.207.106,443,UDP,19,6893,737,9,2463,10,4430,1056.478675,0.257558,76503,137600
192.168.0.38,55542,168.126.63.1,53,UDP,2,296,738,1,84,1,212,1066.820285,0.005348,125654,317127
192.168.0.38,54214,17.248.221.2,443,TCP,39,20545,212,16,5322,23,15223,1066.829812,2.670823,15941,45597
192.168.0.38,64019,168.126.63.2,53,UDP,2,164,739,1,74,1,90,1066.868815,0.007368,80347,97719
192.168.0.38,61697,142.250.206.196,443,UDP,2735,2186719,740,661,106548,2074,2080171,1066.876885,80.158783,10633,207605
192.168.0.38,62583,168.126.63.1,53,UDP,2,327,741,1,114,1,213,1067.85561,0.00446,,
192.168.0.38,54215,52.219.128.206,443,TCP,132,102960,213,78,93659,54,9301,1067.861958,3.085698,242820,24113
192.168.0.38,41832,168.126.63.2,53,UDP,2,188,742,1,86,1,102,1068.040393,0.00603,114096,135323
192.168.0.38,60815,168.126.63.2,53,UDP,2,232,743,1,86,1,146,1068.040582,0.00584,117808,200000
192.168.0.38,56912,172.217.25.174,443,UDP,273,138735,744,112,12920,161,125815,1068.047655,46.309053,2231,21734
192.168.0.38,54216,17.248.221.2,443,TCP,38,16958,214,15,7546,23,9412,1068.734056,30.65944,1968,2455
192.168.0.38,54217,17.248.221.2,443,TCP,64,30435,215,28,9771,36,20664,1069.446965,3.905054,20017,42332
192.168.0.38,37225,168.126.63.2,53,UDP,2,185,745,1,74,1,111,1071.239634,0.00575,102956,154434
192.168.0.38,30474,168.126.63.2,53,UDP,2,229,746,1,74,1,155,1071.239675,0.004609,,
192.168.0.38,21856,168.126.63.2,53,UDP,2,166,747,1,75,1,91,1071.461271,0.005172,116009,140757
192.168.0.38,35046,168.126.63.2,53,UDP,2,210,748,1,75,1,135,1071.461335,0.005108,117462,211433
192.168.0.38,62517,142.250.76.131,443,UDP,28,7982,749,14,2891,14,5091,1071.462088,56.486581,409,721
192.168.0.38,60119,172.217.161.195,443,UDP,12,5621,750,6,1758,6,3863,1071.467238,0.137677,102152,224467
192.168.0.7,51922,192.168.0.38,7000,TCP,12,2612,216,6,449,6,2163,1071.725332,0.047656,75373,363102
192.168.0.38,56453,66.22.228.211,50001,UDP,17750,20254757,751,17010,20170447,740,84310,1073.454059,59.96188,2691102,11248
192.168.0.38,11098,168.126.63.2,53,UDP,2,182,752,1,83,1,99,1075.899866,0.004439,,
192.168.0.38,42744,168.126.63.2,53,UDP,2,223,753,1,83,1,140,1075.89995,0.004354,,
192.168.0.38,55033,142.250.76.142,443,UDP,20,6953,754,10,2538,10,4415,1075.905074,0.282045,71988,125228
192.168.0.38,59864,168.126.63.1,53,UDP,2,190,755,1,87,1,103,1078.892532,0.003922,,
192.168.0.38,37354,168.126.63.1,53,UDP,2,234,756,1,87,1,147,1078.89258,0.003875,,
192.168.0.38,61124,142.250.206.202,443,UDP,18,7202,757,8,2694,10,4508,1078.896918,0.149186,144463,241738
192.168.0.42,59910,192.168.0.38,7000,TCP,12,2613,217,6,449,6,2164,1080.853527,0.035293,101776,490522
192.168.0.38,22454,168.126.63.2,53,UDP,2,236,758,1,85,1,151,1081.910196,0.004983,,
192.168.0.38,15445,168.126.63.2,53,UDP,2,256,759,1,85,1,171,1081.910257,0.003466,,
192.168.0.38,61002,142.250.76.129,443,UDP,20,11154,760,9,2540,11,8614,1081.915639,0.145144,139998,474783
192.168.0.38,51101,168.126.63.2,53,UDP,2,258,761,1,85,1,173,1087.809597,0.007407,91805,186850
192.168.0.38,27555,168.126.63.2,53,UDP,4,452,762,2,176,2,276,1087.809659,963.182636,1,2
192.168.0.38,49653,216.239.38.180,443,UDP,20,8437,763,10,3587,10,4850,1087.818074,0.273202,105035,142019
192.168.0.38,55548,168.126.63.2,53,UDP,2,208,764,1,79,1,129,1088.862346,0.006199,101951,166478
192.168.0.38,62817,168.126.63.2,53,UDP,2,242,765,1,79,1,163,1088.862404,0.006141,102914,212343
192.168.0.38,50539,142.250.207.110,443,UDP,22,9871,766,10,4603,12,5268,1088.869104,0.322422,114210,130710
192.168.0.96,54667,192.168.0.38,7000,TCP,12,2613,218,6,449,6,2164,1097.60743,0.087791,40915,197195
192.168.0.38,30109,168.126.63.2,53,UDP,2,166,767,1,75,1,91,1099.290341,0.005042,119000,144387
192.168.0.38,13829,168.126.63.2,53,UDP,2,200,768,1,75,1,125,1099.290372,0.005011,119736,199560
192.168.0.38,64461,142.250.76.142,443,UDP,146,39711,769,67,14716,79,24995,1099.295806,16.911052,6961,11824
192.168.0.38,62177,168.126.63.1,53,UDP,2,256,770,1,77,1,179,1105.673312,0.005283,116600,271058
192.168.0.38,57958,168.126.63.1,53,UDP,2,227,771,1,77,1,150,1105.673419,0.007968,77309,150602
192.168.0.38,50620,168.126.63.1,53,UDP,2,235,772,1,87,1,148,1105.679554,0.005146,135250,230081
192.168.0.38,54218,210.89.168.35,443,TCP,23,7630,219,13,1859,10,5771,1105.698119,31.179442,476,1480
192.168.0.38,52242,168.126.63.1,53,UDP,2,257,773,1,77,1,180,1105.727353,0.004929,,
192.168.0.38,53386,168.126.63.1,53,UDP,2,202,774,1,77,1,125,1105.727538,0.003687,,
192.168.0.38,50070,168.126.63.1,53,UDP,2,227,775,1,78,1,149,1105.732829,0.006573,94933,181347
192.168.0.38,54219,117.18.237.29,80,TCP,10,1825,220,6,755,4,1070,1105.741334,31.018286,194,275
192.168.0.38,49510,142.250.76.142,443,UDP,27,7698,776,13,2970,14,4728,1109.607849,15.59287,1523,2425
192.168.0.38,51374,239.255.255.250,1900,UDP,4,872,777,4,872,0,0,1113.168759,3.019378,2310,0
192.168.0.38,63526,172.217.161.195,443,UDP,26,16312,778,14,6634,12,9678,1114.413652,0.129867,408664,596179
192.168.0.38,30025,168.126.63.2,53,UDP,2,162,779,1,73,1,89,1116.285058,0.005998,97365,118706
192.168.0.38,49412,168.126.63.2,53,UDP,2,206,780,1,73,1,133,1116.285104,0.005951,98134,178793
192.168.0.38,54936,142.250.207.97,443,UDP,23,11362,781,10,2981,13,8381,1116.291668,0.192085,124153,349053
192.168.0.38,52592,168.126.63.2,53,UDP,2,198,782,1,91,1,107,1117.463505,0.004906,,
192.168.0.38,29316,168.126.63.2,53,UDP,2,242,783,1,91,1,151,1117.463546,0.004864,,
192.168.0.38,64662,142.250.206.234,443,UDP,19,6896,784,9,2466,10,4430,1117.468854,0.265923,74186,133271
192.168.0.38,32096,168.126.63.2,53,UDP,2,166,785,1,75,1,91,1118.193512,0.004874,,
192.168.0.38,27099,168.126.63.2,53,UDP,2,210,786,1,75,1,135,1118.193558,0.004827,,
192.168.0.38,63723,142.250.207.110,443,UDP,22,10182,787,10,5003,12,5179,1122.037601,0.303525,131863,136502
192.168.0.23,51344,192.168.0.38,7000,TCP,12,2613,221,6,449,6,2164,1122.201153,0.050061,71752,345818
192.168.0.38,54139,66.22.228.211,50001,UDP,17705,20212258,788,16964,20127866,741,84392,1133.45342,60.004207,2683527,11251
192.168.0.38,27976,168.126.63.2,53,UDP,2,238,789,1,71,1,167,1146.470261,0.00389,,
192.168.0.38,47121,168.126.63.2,53,UDP,2,202,790,1,71,1,131,1146.470314,0.003837,,
